"gender","grade","snap1","snap2","snap3","snap4","snap5","snap6","snap7","snap8","snap9","averBinned"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","C","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","C","S","S","S","S","S","S","C","C","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","C","S","C","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","C","S","M"
"B","4th","S","S","S","S","S","S","S","C","C","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","C","M"
"B","4th","C","C","S","C","S","C","S","C","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","C","C","S","S","S","S","S","C","N","L"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","C","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","C","L"
"B","4th","C","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","C","S","C","S","S","S","S","C","S","L"
"B","4th","N","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","C","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","C","S","C","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","C","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","C","S","C","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","C","S","S","S","S","S","S","C","S","M"
"B","4th","S","S","S","S","S","S","S","C","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","C","S","S","C","C","S","C","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","C","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","C","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","C","S","C","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","M"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"B","4th","S","S","S","S","S","S","S","S","S","L"
"B","4th","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","C","S","S","C","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","C","C","S","S","S","S","S","C","S","L"
"G","2nd","C","S","C","S","S","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","N","C","C","C","N","N","S","N","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","C","C","C","S","N","C","N","C","L"
"G","2nd","S","S","S","S","C","S","S","S","C","H"
"G","2nd","C","C","S","C","C","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","C","N","C","C","C","C","S","C","C","M"
"G","2nd","S","S","C","S","S","S","S","S","S","H"
"G","2nd","N","N","C","C","N","C","S","N","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","N","C","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","C","N","S","N","C","N","S","N","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","C","S","C","S","S","S","N","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","S","C","C","S","C","C","C","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","C","S","S","C","N","S","S","S","H"
"G","2nd","C","C","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","C","S","C","C","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","C","S","S","S","S","S","C","S","M"
"G","2nd","S","C","C","C","C","C","C","C","C","M"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","C","C","C","C","S","C","S","C","S","L"
"G","2nd","C","S","C","S","C","S","S","S","S","M"
"G","2nd","C","S","S","S","S","C","S","S","S","M"
"G","2nd","S","S","S","S","S","C","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","C","C","S","S","S","S","C","C","M"
"G","2nd","S","C","S","C","C","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","C","S","S","C","S","S","C","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","C","L"
"G","2nd","C","S","S","S","C","S","S","S","C","L"
"G","2nd","S","S","S","S","S","C","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","C","C","S","S","C","S","H"
"G","2nd","S","S","C","S","S","S","S","C","S","H"
"G","2nd","S","S","C","S","S","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","C","C","S","C","S","C","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","C","C","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","N","S","M"
"G","2nd","C","S","S","C","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","S","S","S","S","S","S","S","C","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","C","S","S","S","S","C","C","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","C","C","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","C","S","S","S","S","C","C","C","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","C","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","C","C","C","C","C","C","N","C","M"
"G","2nd","C","C","S","S","S","S","C","N","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","C","C","C","C","C","C","N","C","L"
"G","2nd","S","C","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","N","S","S","N","C","C","C","N","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","C","S","C","C","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","C","C","M"
"G","2nd","C","S","S","S","S","S","S","S","N","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","S","S","S","S","C","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","C","S","S","S","S","C","C","L"
"G","2nd","S","C","C","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","C","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","C","S","C","C","N","C","N","C","L"
"G","2nd","S","S","S","S","S","S","S","C","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","C","C","H"
"G","2nd","C","S","S","S","S","S","S","C","C","H"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","C","C","C","C","N","C","C","N","M"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","C","S","S","S","S","S","N","S","L"
"G","2nd","C","C","S","S","S","C","S","C","S","L"
"G","2nd","S","S","S","S","C","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","C","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","C","C","S","C","C","M"
"G","2nd","S","C","C","C","C","C","C","C","C","L"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","N","C","S","C","C","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","C","C","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","C","C","C","C","C","C","N","N","L"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","C","S","S","S","S","S","S","S","S","M"
"G","2nd","S","C","C","C","C","C","C","C","S","M"
"G","2nd","S","S","S","S","C","S","S","C","S","M"
"G","2nd","N","S","C","S","C","S","S","C","N","M"
"G","2nd","C","S","S","S","S","C","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","C","S","S","C","C","S","N","C","L"
"G","2nd","S","S","C","S","S","C","S","C","S","H"
"G","2nd","C","S","S","S","S","S","S","S","S","H"
"G","2nd","S","C","C","C","N","C","S","C","C","H"
"G","2nd","S","S","S","S","S","C","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","C","C","S","S","S","C","S","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","C","S","S","S","C","S","C","C","M"
"G","2nd","S","S","S","S","S","S","S","N","S","M"
"G","2nd","N","N","C","S","S","S","C","N","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","C","S","C","S","S","C","C","H"
"G","2nd","S","C","C","S","C","S","S","C","S","H"
"G","2nd","C","S","S","S","S","S","S","C","S","H"
"G","2nd","S","C","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","C","S","S","S","C","C","C","L"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","C","S","S","C","S","C","S","C","S","L"
"G","2nd","C","C","S","S","C","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","C","C","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","N","C","C","S","C","C","N","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","C","C","C","C","C","S","N","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","N","N","C","C","C","N","S","N","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","C","L"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","N","N","C","C","S","S","N","S","L"
"G","2nd","S","S","C","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","C","C","H"
"G","2nd","S","C","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","C","C","C","C","C","C","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","C","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","N","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","C","C","C","C","C","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","C","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","C","C","S","S","S","S","C","S","L"
"G","2nd","S","C","C","S","S","S","S","N","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","N","S","S","S","S","S","N","S","H"
"G","2nd","C","N","S","C","N","N","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","C","N","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","C","S","C","C","S","C","C","C","M"
"G","2nd","S","C","C","C","C","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","C","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","N","S","M"
"G","2nd","S","S","S","S","S","S","S","S","C","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","C","C","C","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","C","C","S","S","C","C","S","C","C","L"
"G","2nd","C","S","S","S","S","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","C","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","C","S","S","S","C","S","S","C","C","M"
"G","2nd","S","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","C","C","L"
"G","2nd","S","S","S","S","S","S","S","C","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","S","S","S","S","S","S","C","S","M"
"G","2nd","S","S","S","S","C","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","C","S","S","S","S","C","C","C","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","C","C","S","S","C","C","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","C","S","C","S","S","S","C","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","N","C","C","C","C","N","S","N","C","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","H"
"G","2nd","S","S","S","S","S","S","S","S","S","M"
"G","2nd","S","S","S","S","S","S","S","S","C","M"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","S","S","S","S","S","S","S","S","S","L"
"G","2nd","C","C","S","S","C","C","C","C","C","L"
"G","2nd","S","C","C","C","C","S","S","C","S","L"
"G","2nd","C","S","C","S","C","S","S","C","S","M"
"G","2nd","S","S","S","S","S","S","S","C","S","L"
